"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1196,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1196,"Lytton  4A","Réserve Indienne","Indian Reserve",NA,NA
1197,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1197,"Lytton  4E","Réserve Indienne","Indian Reserve",NA,NA
1198,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1198,"Lytton  9A","Réserve Indienne","Indian Reserve",NA,NA
1199,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1199,"Lytton  9B","Réserve Indienne","Indian Reserve",NA,NA
1200,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1200,"Lytton","Village","Village",NA,NA
1201,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1201,"Marble Canyon 3","Réserve Indienne","Indian Reserve",NA,NA
1202,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1202,"Merritt","Cité","City",NA,NA
1203,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1203,"Nekalliston 2","Réserve Indienne","Indian Reserve",NA,NA
1204,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1204,"Neskonlith 1 (Neskainlith 1)","Réserve Indienne","Indian Reserve",NA,NA
1205,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1205,"Neskonlith 2","Réserve Indienne","Indian Reserve",NA,NA
1206,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1206,"Nickel Palm 4","Réserve Indienne","Indian Reserve",NA,NA
1207,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1207,"Nickeyeah 25","Réserve Indienne","Indian Reserve",NA,NA
1208,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1208,"Nicola Lake 1","Réserve Indienne","Indian Reserve",NA,NA
1209,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1209,"Nicola Mameet 1","Réserve Indienne","Indian Reserve",NA,NA
1210,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1210,"Nicomen 1","Réserve Indienne","Indian Reserve",NA,NA
1211,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1211,"Nkaih 10","Réserve Indienne","Indian Reserve",NA,NA
1212,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1212,"Nohomeen 23","Réserve Indienne","Indian Reserve",NA,NA
1213,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1213,"Nooaitch 10","Réserve Indienne","Indian Reserve",NA,NA
1214,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1214,"North Thompson 1","Réserve Indienne","Indian Reserve",NA,NA
1215,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1215,"Nuuautin 2","Réserve Indienne","Indian Reserve",NA,NA
1216,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1216,"Oregon Jack Creek 3","Réserve Indienne","Indian Reserve",NA,NA
1217,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1217,"Oregon Jack Creek 5","Réserve Indienne","Indian Reserve",NA,NA
1218,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1218,"Papyum 27A","Réserve Indienne","Indian Reserve",NA,NA
1219,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1219,"Papyum 27","Réserve Indienne","Indian Reserve",NA,NA
1220,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1220,"Paul's Basin 2","Réserve Indienne","Indian Reserve",NA,NA
1221,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1221,"Pemynoos 9","Réserve Indienne","Indian Reserve",NA,NA
1222,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1222,"Sahhaltkum 4","Réserve Indienne","Indian Reserve",NA,NA
1223,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1223,"Seah 5","Réserve Indienne","Indian Reserve",NA,NA
1224,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1224,"Shackan 11","Réserve Indienne","Indian Reserve",NA,NA
1225,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1225,"Siska Flat 3","Réserve Indienne","Indian Reserve",NA,NA
1226,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1226,"Siska Flat 5A","Réserve Indienne","Indian Reserve",NA,NA
1227,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1227,"Siska Flat 5B","Réserve Indienne","Indian Reserve",NA,NA
1228,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1228,"Siska Flat 8","Réserve Indienne","Indian Reserve",NA,NA
1229,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1229,"Skeetchestn","Réserve Indienne","Indian Reserve",NA,NA
1230,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1230,"Skuppah 2A","Réserve Indienne","Indian Reserve",NA,NA
1231,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1231,"Skuppah 4","Réserve Indienne","Indian Reserve",NA,NA
1232,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1232,"Skwayaynope 26","Réserve Indienne","Indian Reserve",NA,NA
1233,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1233,"Spatsum 11","Réserve Indienne","Indian Reserve",NA,NA
1234,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1234,"Spences Bridge 4C","Réserve Indienne","Indian Reserve",NA,NA
1235,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1235,"Spences Bridge 4","Réserve Indienne","Indian Reserve",NA,NA
1236,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1236,"Spintlum Flat 3","Réserve Indienne","Indian Reserve",NA,NA
1237,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1237,"Squaam 2","Réserve Indienne","Indian Reserve",NA,NA
1238,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1238,"Staiyahanny 8","Réserve Indienne","Indian Reserve",NA,NA
1239,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1239,"Stryen 9","Réserve Indienne","Indian Reserve",NA,NA
1240,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1240,"Thompson-Nicola A","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1241,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1241,"Thompson-Nicola B","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1242,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1242,"Thompson-Nicola E","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1243,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1243,"Thompson-Nicola I","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1244,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1244,"Thompson-Nicola J","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1245,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1245,"Thompson-Nicola L","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1246,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1246,"Thompson-Nicola M","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1247,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1247,"Thompson-Nicola N","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1248,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1248,"Thompson-Nicola O","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1249,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1249,"Thompson-Nicola P","Regional District Electoral Area","Regional District Electoral Area",NA,NA
1250,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1250,"Tsaukan 12","Réserve Indienne","Indian Reserve",NA,NA
1251,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1251,"Upper Hat Creek 1","Réserve Indienne","Indian Reserve",NA,NA
1252,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1252,"Upper Nepa 6","Réserve Indienne","Indian Reserve",NA,NA
1253,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1253,"Whispering Pines 4","Réserve Indienne","Indian Reserve",NA,NA
1254,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1254,"Yawaucht 11","Réserve Indienne","Indian Reserve",NA,NA
1255,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1255,"Zacht 5","Réserve Indienne","Indian Reserve",NA,NA
1256,42,"CAN","Canada",2,"British Columbia",47,"Thompson-Nicola",1256,"Zoht 4","Réserve Indienne","Indian Reserve",NA,NA
1257,42,"CAN","Canada",3,"Manitoba",48,"Division No. 10",1257,"Cartier","Rural Municipality","Rural Municipality",NA,NA
1258,42,"CAN","Canada",3,"Manitoba",48,"Division No. 10",1258,"Macdonald","Rural Municipality","Rural Municipality",NA,NA
1259,42,"CAN","Canada",3,"Manitoba",48,"Division No. 10",1259,"St. François Xavier","Rural Municipality","Rural Municipality",NA,NA
1260,42,"CAN","Canada",3,"Manitoba",49,"Division No. 11",1260,"Headingley","Rural Municipality","Rural Municipality",NA,NA
1261,42,"CAN","Canada",3,"Manitoba",49,"Division No. 11",1261,"Winnipeg","Cité","City",NA,NA
1262,42,"CAN","Canada",3,"Manitoba",50,"Division No. 12",1262,"Beausejour","Town","Town",NA,NA
1263,42,"CAN","Canada",3,"Manitoba",50,"Division No. 12",1263,"Brokenhead","Rural Municipality","Rural Municipality",NA,NA
1264,42,"CAN","Canada",3,"Manitoba",50,"Division No. 12",1264,"Garson","Village","Village",NA,NA
1265,42,"CAN","Canada",3,"Manitoba",50,"Division No. 12",1265,"Springfield","Rural Municipality","Rural Municipality",NA,NA
1266,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1266,"Brokenhead 4","Réserve Indienne","Indian Reserve",NA,NA
1267,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1267,"Dunnottar","Village","Village",NA,NA
1268,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1268,"East St. Paul","Rural Municipality","Rural Municipality",NA,NA
1269,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1269,"Selkirk","Cité","City",NA,NA
1270,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1270,"St. Andrews","Rural Municipality","Rural Municipality",NA,NA
1271,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1271,"St. Clements","Rural Municipality","Rural Municipality",NA,NA
1272,42,"CAN","Canada",3,"Manitoba",51,"Division No. 13",1272,"West St. Paul","Rural Municipality","Rural Municipality",NA,NA
1273,42,"CAN","Canada",3,"Manitoba",52,"Division No. 14",1273,"Rockwood","Rural Municipality","Rural Municipality",NA,NA
1274,42,"CAN","Canada",3,"Manitoba",52,"Division No. 14",1274,"Rosser","Rural Municipality","Rural Municipality",NA,NA
1275,42,"CAN","Canada",3,"Manitoba",52,"Division No. 14",1275,"Stonewall","Town","Town",NA,NA
1276,42,"CAN","Canada",3,"Manitoba",52,"Division No. 14",1276,"Teulon","Town","Town",NA,NA
1277,42,"CAN","Canada",3,"Manitoba",52,"Division No. 14",1277,"Woodlands","Rural Municipality","Rural Municipality",NA,NA
1278,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1278,"Archie","Rural Municipality","Rural Municipality",NA,NA
1279,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1279,"Birdtail Creek 57","Réserve Indienne","Indian Reserve",NA,NA
1280,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1280,"Birtle Town","Town","Town",NA,NA
1281,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1281,"Birtle","Rural Municipality","Rural Municipality",NA,NA
1282,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1282,"Blanshard","Rural Municipality","Rural Municipality",NA,NA
1283,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1283,"Clanwilliam","Rural Municipality","Rural Municipality",NA,NA
1284,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1284,"Ellice","Rural Municipality","Rural Municipality",NA,NA
1285,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1285,"Erickson","Town","Town",NA,NA
1286,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1286,"Hamiota Town","Town","Town",NA,NA
1287,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1287,"Hamiota","Rural Municipality","Rural Municipality",NA,NA
1288,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1288,"Harrison","Rural Municipality","Rural Municipality",NA,NA
1289,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1289,"Keeseekoowenin 61","Réserve Indienne","Indian Reserve",NA,NA
1290,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1290,"Langford","Rural Municipality","Rural Municipality",NA,NA
1291,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1291,"Miniota","Rural Municipality","Rural Municipality",NA,NA
1292,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1292,"Minnedosa","Town","Town",NA,NA
1293,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1293,"Minto","Rural Municipality","Rural Municipality",NA,NA
1294,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1294,"Neepawa","Town","Town",NA,NA
1295,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1295,"Odanah","Rural Municipality","Rural Municipality",NA,NA
1296,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1296,"Park (South)","Rural Municipality","Rural Municipality",NA,NA
1297,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1297,"Rapid City","Town","Town",NA,NA
1298,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1298,"Rolling River 67","Réserve Indienne","Indian Reserve",NA,NA
1299,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1299,"Rosedale","Rural Municipality","Rural Municipality",NA,NA
1300,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1300,"Saskatchewan","Rural Municipality","Rural Municipality",NA,NA
1301,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1301,"Shoal Lake Town","Town","Town",NA,NA
1302,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1302,"Shoal Lake","Rural Municipality","Rural Municipality",NA,NA
1303,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1303,"St-Lazare","Village","Village",NA,NA
1304,42,"CAN","Canada",3,"Manitoba",53,"Division No. 15",1304,"Strathclair","Rural Municipality","Rural Municipality",NA,NA
1305,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1305,"Binscarth","Village","Village",NA,NA
1306,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1306,"Gambler 63","Réserve Indienne","Indian Reserve",NA,NA
1307,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1307,"Hillsburg","Rural Municipality","Rural Municipality",NA,NA
1308,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1308,"Park (North)","Rural Municipality","Rural Municipality",NA,NA
1309,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1309,"Roblin","Town","Town",NA,NA
1310,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1310,"Rossburn Town","Town","Town",NA,NA
1311,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1311,"Rossburn","Rural Municipality","Rural Municipality",NA,NA
1312,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1312,"Russell Town","Town","Town",NA,NA
1313,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1313,"Russell","Rural Municipality","Rural Municipality",NA,NA
1314,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1314,"Shell River","Rural Municipality","Rural Municipality",NA,NA
1315,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1315,"Shellmouth-Boulton","Rural Municipality","Rural Municipality",NA,NA
1316,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1316,"Silver Creek","Rural Municipality","Rural Municipality",NA,NA
1317,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1317,"Valley River 63A","Réserve Indienne","Indian Reserve",NA,NA
1318,42,"CAN","Canada",3,"Manitoba",54,"Division No. 16",1318,"Waywayseecappo First Nation","Réserve Indienne","Indian Reserve",NA,NA
1319,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1319,"Alonsa","Rural Municipality","Rural Municipality",NA,NA
1320,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1320,"Dauphin City","Cité","City",NA,NA
1321,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1321,"Dauphin","Rural Municipality","Rural Municipality",NA,NA
1322,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1322,"Division No. 17, Unorganized","Non Organisé","Unorganized",NA,NA
1323,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1323,"Ebb and Flow 52","Réserve Indienne","Indian Reserve",NA,NA
1324,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1324,"Ethelbert Village","Village","Village",NA,NA
1325,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1325,"Ethelbert","Rural Municipality","Rural Municipality",NA,NA
1326,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1326,"Gilbert Plains Town","Town","Town",NA,NA
1327,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1327,"Gilbert Plains","Rural Municipality","Rural Municipality",NA,NA
1328,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1328,"Grandview Town","Town","Town",NA,NA
1329,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1329,"Grandview","Rural Municipality","Rural Municipality",NA,NA
1330,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1330,"Lawrence","Rural Municipality","Rural Municipality",NA,NA
1331,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1331,"McCreary Village","Village","Village",NA,NA
1332,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1332,"McCreary","Rural Municipality","Rural Municipality",NA,NA
1333,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1333,"Mossey River","Rural Municipality","Rural Municipality",NA,NA
1334,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1334,"Ochre River","Rural Municipality","Rural Municipality",NA,NA
1335,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1335,"Ste. Rose du Lac","Town","Town",NA,NA
1336,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1336,"Ste. Rose","Rural Municipality","Rural Municipality",NA,NA
1337,42,"CAN","Canada",3,"Manitoba",55,"Division No. 17",1337,"Winnipegosis","Village","Village",NA,NA
1338,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1338,"Arborg","Town","Town",NA,NA
1339,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1339,"Armstrong","Rural Municipality","Rural Municipality",NA,NA
1340,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1340,"Bifrost","Rural Municipality","Rural Municipality",NA,NA
1341,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1341,"Coldwell","Rural Municipality","Rural Municipality",NA,NA
1342,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1342,"Division No. 18, Unorganized, East Part","Non Organisé","Unorganized",NA,NA
1343,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1343,"Division No. 18, Unorganized, West Part","Non Organisé","Unorganized",NA,NA
1344,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1344,"Dog Creek 46","Réserve Indienne","Indian Reserve",NA,NA
1345,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1345,"Eriksdale","Rural Municipality","Rural Municipality",NA,NA
1346,42,"CAN","Canada",3,"Manitoba",56,"Division No. 18",1346,"Fairford 50","Réserve Indienne","Indian Reserve",NA,NA
